Position,Track Name,Artist,Streams,URL,date
103,Heatin Up (feat. Gunna),Lil Baby,2038599,https://open.spotify.com/track/7KSSdFCBHCfq4KPzz78ghk,5/3/20
104,Memories,Maroon 5,2025761,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,5/3/20
105,when the party's over,Billie Eilish,2020853,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I,5/3/20
106,SAD!,XXXTENTACION,2009028,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2,5/3/20
107,MIDDLE CHILD,J. Cole,1984669,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8,5/3/20
108,Wow.,Post Malone,1965208,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg,5/3/20
109,Sum 2 Prove,Lil Baby,1953461,https://open.spotify.com/track/5f4Hy5mw5SRaUgXX9c6P5S,5/3/20
110,No Idea,Don Toliver,1942691,https://open.spotify.com/track/7AzlLxHn24DxjgQX73F9fU,5/3/20
111,July,Noah Cyrus,1939107,https://open.spotify.com/track/5a6pdCHlWS2ekOOQ70QnAr,5/3/20
112,Watermelon Sugar,Harry Styles,1933680,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,5/3/20
113,Suge,DaBaby,1929775,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB,5/3/20
114,Lo Mein,Lil Uzi Vert,1923348,https://open.spotify.com/track/6CUP2khYzdphXebxVTfPE3,5/3/20
115,Goodbyes (Feat. Young Thug),Post Malone,1915401,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo,5/3/20
116,XO Tour Llif3,Lil Uzi Vert,1912895,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO,5/3/20
117,SUGAR,BROCKHAMPTON,1909700,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA,5/3/20
118,Truth Hurts,Lizzo,1901095,https://open.spotify.com/track/3HWzoMvoF3TQfYg4UPszDq,5/3/20
119,Moana,G-Eazy,1899161,https://open.spotify.com/track/1Tfxi7N3DW4zvAuVjt9g8X,5/3/20
120,BELIEVE IT,PARTYNEXTDOOR,1893187,https://open.spotify.com/track/4HDCLYli2SUdkq9OjmvhSD,5/3/20
121,Know Your Worth,Khalid,1880629,https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf,5/3/20
122,rockstar (feat. 21 Savage),Post Malone,1873939,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt,5/3/20
123,Qué Maldición,Banda MS de Sergio Lizárraga,1859666,https://open.spotify.com/track/2RxC2peY3FtrurYmbbmanr,5/3/20
124,Moral of the Story,Ashe,1858878,https://open.spotify.com/track/2nC3QhMI9reBIOWutbU3Tj,5/3/20
125,"Numbers (feat. Roddy Ricch, Gunna and London On Da Track)",A Boogie Wit da Hoodie,1858108,https://open.spotify.com/track/733c1CWmIGymoQXdp7Us88,5/3/20
126,I Fall Apart,Post Malone,1856427,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh,5/3/20
127,Emotionally Scarred,Lil Baby,1840124,https://open.spotify.com/track/7ge7BHazYbVKi8qyZUX1Bm,5/3/20
128,STARGAZING,Travis Scott,1832579,https://open.spotify.com/track/7wBJfHzpfI3032CSD7CE2m,5/3/20
129,Heartless (feat. Morgan Wallen),Diplo,1832240,https://open.spotify.com/track/5mTL8ZHcB2LJdlrR78xJYr,5/3/20
130,The Less I Know The Better,Tame Impala,1817050,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ,5/3/20
131,After Hours,The Weeknd,1806977,https://open.spotify.com/track/2p8IUWQDrpjuFltbdgLOag,5/3/20
132,bloody valentine,Machine Gun Kelly,1805667,https://open.spotify.com/track/1bWEngw5tAF7vWByrf5Oy5,5/3/20
133,VIBEZ,DaBaby,1800511,https://open.spotify.com/track/0fySG6A6qLE8IvDpayb5bM,5/3/20
134,PICK UP (feat. Quavo),DaBaby,1798084,https://open.spotify.com/track/5gNOINI5dXZVom2b36LMOd,5/3/20
135,Murder On My Mind,YNW Melly,1797899,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC,5/3/20
136,No Guidance (feat. Drake),Chris Brown,1786364,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX,5/3/20
137,TOES (feat. Lil Baby & Moneybagg Yo),DaBaby,1775404,https://open.spotify.com/track/2FvD20Z8aoWIePi7PoN8sG,5/3/20
138,Falling,Harry Styles,1763217,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp,5/3/20
139,EARFQUAKE,"Tyler, The Creator",1762847,https://open.spotify.com/track/5hVghJ4KaYES3BFUATCYn0,5/3/20
140,Drip Too Hard (Lil Baby & Gunna),Lil Baby,1750340,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE,5/3/20
141,F.N,Lil Tjay,1748524,https://open.spotify.com/track/0RLLvYBopDwooCyvnTwgYu,5/3/20
142,Social Distancing,Lil Baby,1745412,https://open.spotify.com/track/1RrQK0BIyxZaOooNDVSEaZ,5/3/20
143,Señorita,Shawn Mendes,1734135,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,5/3/20
144,This City,Sam Fischer,1732025,https://open.spotify.com/track/3H3r2nKWa3Yk5gt8xgmsEt,5/3/20
145,Physical,Dua Lipa,1718686,https://open.spotify.com/track/3AzjcOeAmA57TIOr9zF1ZW,5/3/20
146,Gimme Love,Joji,1714298,https://open.spotify.com/track/2hfoyc7ve6xM4ZEiNIiU1B,5/3/20
147,223's (feat. 9lokknine),YNW Melly,1704389,https://open.spotify.com/track/29ZXwWOOLz9t5fa3eT3i7T,5/3/20
148,Futsal Shuffle 2020 - Bonus Track,Lil Uzi Vert,1702153,https://open.spotify.com/track/2fOlBMkWR7lXJfqp5VTbDG,5/3/20
149,Going Bad (feat. Drake),Meek Mill,1694722,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc,5/3/20
150,Pop Out (feat. Lil Tjay),Polo G,1690524,https://open.spotify.com/track/6uFn47ACjqYkc0jADwEdj1,5/3/20
151,Armed And Dangerous,Juice WRLD,1687949,https://open.spotify.com/track/5wujBwqG7INdStqGd4tRMX,5/3/20
152,Captain Hook,Megan Thee Stallion,1681577,https://open.spotify.com/track/1E3VQQWFQAPJkXfYHjqWoI,5/3/20
153,Hate Me (with Juice WRLD),Ellie Goulding,1680673,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE,5/3/20
154,Si Veo a Tu Mamá,Bad Bunny,1679004,https://open.spotify.com/track/41wtwzCZkXwpnakmwJ239F,5/3/20
155,JUMP (feat. YoungBoy Never Broke Again),DaBaby,1672229,https://open.spotify.com/track/0oT9ElXYSxvnOOagP9efDq,5/3/20
156,BUTTERFLY EFFECT,Travis Scott,1664849,https://open.spotify.com/track/6xcJyGpfZbuuiequtnlKt4,5/3/20
157,Speechless,Dan + Shay,1653917,https://open.spotify.com/track/3GJ4hzg4lrGwU51Y3VARbF,5/3/20
158,When It Rains It Pours,Luke Combs,1649143,https://open.spotify.com/track/1mMLMZYXkMueg65jRRWG1l,5/3/20
159,Without Me,Halsey,1643852,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ,5/3/20
160,Fuck Love (feat. Trippie Redd),XXXTENTACION,1637726,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2,5/3/20
161,Commercial (feat. Lil Uzi Vert),Lil Baby,1637190,https://open.spotify.com/track/3tDqEKKUs6gf8zMvSuLyLA,5/3/20
162,Better Now,Post Malone,1634018,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK,5/3/20
163,Magic In The Hamptons (feat. Lil Yachty),Social House,1632154,https://open.spotify.com/track/2Yer0p7uB2lVBUAtANuuQp,5/3/20
164,Beer Can’t Fix,Thomas Rhett,1603387,https://open.spotify.com/track/7idmHTAQQPUFqdjXkoooXD,5/3/20
165,Maniac,Conan Gray,1602107,https://open.spotify.com/track/6KfoDhO4XUWSbnyKjNp9c4,5/3/20
166,Lean Wit Me,Juice WRLD,1597627,https://open.spotify.com/track/3oDkdAySo1VQQG0ptV7uwa,5/3/20
167,B.S. (feat. H.E.R.),Jhené Aiko,1596958,https://open.spotify.com/track/63wx9vdskaXbYxyDx4oJCZ,5/3/20
168,Camelot,NLE Choppa,1579973,https://open.spotify.com/track/4sWuPniHClkInYAnzXAYUF,5/3/20
169,Eastside (with Halsey & Khalid),benny blanco,1575220,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU,5/3/20
170,Tongue Tied,Grouplove,1574243,https://open.spotify.com/track/0GO8y8jQk1PkHzS31d699N,5/3/20
171,All In,Lil Baby,1571713,https://open.spotify.com/track/0zlru783fmr588D5RY9ERU,5/3/20
172,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,1569723,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6,5/3/20
173,Baby Pluto,Lil Uzi Vert,1566910,https://open.spotify.com/track/7hav1MHURQf5SAoPk0egqh,5/3/20
174,One Man Band,Old Dominion,1566428,https://open.spotify.com/track/08dFHFTx6r67MTsYn5ilDR,5/3/20
175,7 rings,Ariana Grande,1561989,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,5/3/20
176,The London (feat. J. Cole & Travis Scott),Young Thug,1553843,https://open.spotify.com/track/3s4mrPrEFFPF0LmAfutW0n,5/3/20
177,Out Of Love (feat. Internet Money),Lil Tecca,1549955,https://open.spotify.com/track/7rTzrRdc5UbvLr0gwI1J3E,5/3/20
178,Make No Sense,YoungBoy Never Broke Again,1548853,https://open.spotify.com/track/6klLvorLoo1sxvZcjJIY8I,5/3/20
179,Moonlight,XXXTENTACION,1543308,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL,5/3/20
180,ocean eyes,Billie Eilish,1539840,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU,5/3/20
181,La Difícil,Bad Bunny,1539622,https://open.spotify.com/track/6NfrH0ANGmgBXyxgV2PeXt,5/3/20
182,Tequila,Dan + Shay,1537750,https://open.spotify.com/track/42fw0rxRO2xbesF6mJfd4Y,5/3/20
183,Hurricane,Luke Combs,1534614,https://open.spotify.com/track/6xHI9KjUjYT0FPtGO8Mxa1,5/3/20
184,Legends,Juice WRLD,1533636,https://open.spotify.com/track/1Knctxx9vGZxpZfF66BIEa,5/3/20
185,Coffee,Quinn XCII,1529566,https://open.spotify.com/track/1VbClJ27jcsMNmOxHnXlKV,5/3/20
186,Beautiful People (feat. Khalid),Ed Sheeran,1525469,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv,5/3/20
187,Eleven (feat. Summer Walker),Khalid,1522046,https://open.spotify.com/track/18O00Y7yrkJ0pRXm1n21Og,5/3/20
188,Body Like A Back Road,Sam Hunt,1506624,https://open.spotify.com/track/7FpBQ067pHB67deawpbbcY,5/3/20
189,Boyfriend,Selena Gomez,1504214,https://open.spotify.com/track/4QnC1bIaMSfDQvF4XDhV5M,5/3/20
190,Beer Never Broke My Heart,Luke Combs,1502281,https://open.spotify.com/track/7aEtlGHoiPAfRB084NiDmx,5/3/20
191,Happier,Marshmello,1501719,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,5/3/20
192,Lalala,Y2K,1496021,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo,5/3/20
193,Wait a Minute!,WILLOW,1493828,https://open.spotify.com/track/0y60itmpH0aPKsFiGxmtnh,5/3/20
194,Baby (Lil Baby feat. DaBaby),Quality Control,1490961,https://open.spotify.com/track/5MPPttjfGap2C6j6eKcO6J,5/3/20
195,Costa Rica,Bankrol Hayden,1484333,https://open.spotify.com/track/2iObjOsy2vpsariW4Y7hQg,5/3/20
196,Take What You Want (feat. Ozzy Osbourne & Travis Scott),Post Malone,1480895,https://open.spotify.com/track/7CZyCXKG6d5ALeq41sLzbw,5/3/20
197,Dior,Pop Smoke,1480188,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep,5/3/20
198,No Role Modelz,J. Cole,1479729,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8,5/3/20
199,Havin My Way (feat. Lil Durk),Lil Skies,1477704,https://open.spotify.com/track/0oH0OIeKJSAT5bdFkbz20A,5/3/20
200,Say You Won't Let Go,James Arthur,1469379,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,5/3/20
1,ROCKSTAR (feat. Roddy Ricch),DaBaby,11199622,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,5/10/20
2,THE SCOTTS,THE SCOTTS,10453442,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk,5/10/20
3,Stuck with U (with Justin Bieber),Ariana Grande,9873515,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH,5/10/20
4,GOOBA,6ix9ine,9557313,https://open.spotify.com/track/4NhDYoQTYCdWHTvlbGVgwo,5/10/20
5,Toosie Slide,Drake,8252387,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA,5/10/20
6,Blueberry Faygo,Lil Mosey,8119694,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,5/10/20
7,Blinding Lights,The Weeknd,7927766,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,5/10/20
8,The Box,Roddy Ricch,6950524,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,5/10/20
9,Savage Remix (feat. Beyoncé),Megan Thee Stallion,6219413,https://open.spotify.com/track/5v4GgrXPMghOnBBLmveLac,5/10/20
10,Righteous,Juice WRLD,6150958,https://open.spotify.com/track/0OyQns5ayNK2OVaES0Vb8t,5/10/20
11,Roses - Imanbek Remix,SAINt JHN,6015351,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI,5/10/20
12,WHATS POPPIN,Jack Harlow,5925754,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM,5/10/20
13,Say So,Doja Cat,5089108,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ,5/10/20
14,After Party,Don Toliver,4907545,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da,5/10/20
15,Party Girl,StaySolidRocky,4881858,https://open.spotify.com/track/5RqR4ZCCKJDcBLIn4sih9l,5/10/20
16,death bed (coffee for your head),Powfu,4735287,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,5/10/20
17,Walk Em Down (feat. Roddy Ricch),NLE Choppa,4639021,https://open.spotify.com/track/4cSSL3YafYjM3yjgFO1vJg,5/10/20
18,Sunday Best,Surfaces,4543480,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo,5/10/20
19,Say So (feat. Nicki Minaj),Doja Cat,4526397,https://open.spotify.com/track/11VApNQCWLJdzxWrlmwzUa,5/10/20
20,Circles,Post Malone,4519179,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,5/10/20
21,Intentions (feat. Quavo),Justin Bieber,4467016,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV,5/10/20
22,Don't Start Now,Dua Lipa,4435123,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62,5/10/20
23,Be Kind (with Halsey),Marshmello,4337547,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A,5/10/20
24,Supalonely,BENEE,4300893,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw,5/10/20
25,Life Is Good (feat. Drake),Future,4280518,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc,5/10/20
26,Turks (with Gunna & ft. Travis Scott),NAV,4146527,https://open.spotify.com/track/7IMwEtpAiJanqF6vQteZN2,5/10/20
27,Pain 1993 (with Playboi Carti),Drake,4060499,https://open.spotify.com/track/6Kj17Afjo1OKJYpf5VzCeo,5/10/20
28,ROXANNE,Arizona Zervas,3938004,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,5/10/20
29,Falling,Trevor Daniel,3935138,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7,5/10/20
30,Adore You,Harry Styles,3826865,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7,5/10/20
31,High Fashion (feat. Mustard),Roddy Ricch,3763263,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm,5/10/20
32,goosebumps,Travis Scott,3707046,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2,5/10/20
33,Savage,Megan Thee Stallion,3616928,https://open.spotify.com/track/55CHeLEfn5iJ0IIkgaa4si,5/10/20
34,HIGHEST IN THE ROOM,Travis Scott,3534292,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW,5/10/20
35,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,3419669,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY,5/10/20
36,Break My Heart,Dua Lipa,3349051,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT,5/10/20
37,SICKO MODE,Travis Scott,3333126,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,5/10/20
38,Chicago Freestyle (feat. Giveon),Drake,3332154,https://open.spotify.com/track/4wVOKKEHUJxHCFFNUWDn0B,5/10/20
39,P2,Lil Uzi Vert,3299134,https://open.spotify.com/track/3kW4z2pIj5VY5fLjBrMRL5,5/10/20
40,Play Date,Melanie Martinez,3297758,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA,5/10/20
41,Ballin' (with Roddy Ricch),Mustard,3293941,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY,5/10/20
42,Lucid Dreams,Juice WRLD,3172286,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,5/10/20
43,hot girl bummer,blackbear,3115347,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku,5/10/20
44,Myron,Lil Uzi Vert,3092372,https://open.spotify.com/track/56uXDJRCuoS7abX3SkzHKQ,5/10/20
45,Someone You Loved,Lewis Capaldi,3090378,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,5/10/20
46,PTSD,G Herbo,3086974,https://open.spotify.com/track/3jT2LKH0RSbQ8jIUNFzXm5,5/10/20
47,Boss Bitch,Doja Cat,3035789,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k,5/10/20
48,Suicidal (Remix) [feat. Juice WRLD],YNW Melly,3018560,https://open.spotify.com/track/4S2uhQE8L9V6p7rj7SiauJ,5/10/20
49,Godzilla (feat. Juice WRLD),Eminem,2980714,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ,5/10/20
50,In Your Eyes,The Weeknd,2857615,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl,5/10/20
51,If the World Was Ending - feat. Julia Michaels,JP Saxe,2851155,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ,5/10/20
52,Can I,Kehlani,2843897,https://open.spotify.com/track/0uDdI4fAXCuNhQbmxENdsO,5/10/20
53,Bandit (with YoungBoy Never Broke Again),Juice WRLD,2827858,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd,5/10/20
54,Dance Monkey,Tones And I,2826487,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,5/10/20
55,Zoo York (feat. Fivio Foreign & Pop Smoke),Lil Tjay,2794974,https://open.spotify.com/track/3Ddny34bFoYBb8dIGq5lwp,5/10/20
56,BOP,DaBaby,2729276,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN,5/10/20
57,Robbery,Juice WRLD,2683108,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ,5/10/20
58,Yo Perreo Sola,Bad Bunny,2666482,https://open.spotify.com/track/0SqqAgdovOE24BzxIClpjw,5/10/20
59,3 Headed Goat (feat. Lil Baby & Polo G),Lil Durk,2635814,https://open.spotify.com/track/2h4cmbyb6S7e8igDZIITJU,5/10/20
60,Demons (feat. Fivio Foreign & Sosa Geek),Drake,2610231,https://open.spotify.com/track/05aZ9sAU1YXndHv0FMi9iW,5/10/20
61,Broke In A Minute,Tory Lanez,2605778,https://open.spotify.com/track/4xqIYGwwZTEem9U8A42SPF,5/10/20
62,everything i wanted,Billie Eilish,2585909,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ,5/10/20
63,Before You Go,Lewis Capaldi,2557917,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP,5/10/20
64,ily (i love you baby) (feat. Emilee),Surf Mesa,2540247,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS,5/10/20
65,That Way - Bonus Track,Lil Uzi Vert,2520073,https://open.spotify.com/track/2ajzBr7vwHTEBeqDzcsNRC,5/10/20
66,All Girls Are The Same,Juice WRLD,2474129,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1,5/10/20
67,Oprah’s Bank Account (Lil Yachty & DaBaby feat. Drake),Lil Yachty,2436303,https://open.spotify.com/track/7wsmIIm0xWmtP7TmACXkJn,5/10/20
68,FIND MY WAY,DaBaby,2362308,https://open.spotify.com/track/1gVCEnryJhkdQcuC0Kbvor,5/10/20
69,Selfish,Madison Beer,2317933,https://open.spotify.com/track/4PV0uE5pZSh44E3NqNNDEH,5/10/20
70,Codeine (feat. Gunna),NAV,2272918,https://open.spotify.com/track/6NzuJWrNriXAbSmscAuSIq,5/10/20
71,Heart On Ice,Rod Wave,2223528,https://open.spotify.com/track/6fWa5CRgy0z30OeGZyMBvD,5/10/20
72,CITY OF ANGELS,24kGoldn,2219584,https://open.spotify.com/track/6ap9lSRJ0iLriGLqoJ44cq,5/10/20
73,"10,000 Hours (with Justin Bieber)",Dan + Shay,2219253,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa,5/10/20
74,Jocelyn Flores,XXXTENTACION,2208237,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96,5/10/20
75,@ MEH,Playboi Carti,2188789,https://open.spotify.com/track/5UusfWUMMLEXLMc1ViNZoe,5/10/20
76,lovely (with Khalid),Billie Eilish,2184059,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4,5/10/20
77,Chasin' You,Morgan Wallen,2178585,https://open.spotify.com/track/5MwynWK9s4hlyKHqhkNn4A,5/10/20
78,bad guy,Billie Eilish,2167998,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,5/10/20
79,Toxic,Kehlani,2158702,https://open.spotify.com/track/5nexAvWNhwg51EavnDgViy,5/10/20
80,Whiskey Glasses,Morgan Wallen,2127872,https://open.spotify.com/track/6foY66mWZN0pSRjZ408c00,5/10/20
81,Woah,Lil Baby,2124056,https://open.spotify.com/track/02RCbjb9czvQKNGBmEmWob,5/10/20
82,Go Stupid (feat. NLE Choppa & Mike WiLL Made-It),Polo G,2123501,https://open.spotify.com/track/74fV8TuLZKVzSIOOGu8wwI,5/10/20
83,Money In The Grave (Drake ft. Rick Ross),Drake,2113041,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb,5/10/20
84,Ransom,Lil Tecca,2109282,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO,5/10/20
85,BYE ME FUI,Bad Bunny,2097815,https://open.spotify.com/track/0FktnzDqjClqU6iqOZVEs2,5/10/20
86,Safaera,Bad Bunny,2094746,https://open.spotify.com/track/2DEZmgHKAvm41k4J3R2E9Y,5/10/20
87,OUT WEST (feat. Young Thug),JACKBOYS,2076445,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw,5/10/20
88,Deep End Freestyle,Sleepy Hallow,2062083,https://open.spotify.com/track/4zTPYAf5scZdp0LnwPPeWK,5/10/20
89,Heartless,The Weeknd,2054340,https://open.spotify.com/track/6bnF93Rx87YqUBLSgjiMU8,5/10/20
90,SLOW DANCING IN THE DARK,Joji,2036217,https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d,5/10/20
91,Beautiful Crazy,Luke Combs,2032006,https://open.spotify.com/track/2rxQMGVafnNaRaXlRMWPde,5/10/20
92,PA' ROMPERLA,Bad Bunny,2031156,https://open.spotify.com/track/5XqCz18k96K8tx6DAYM97i,5/10/20
93,SAD!,XXXTENTACION,2023002,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2,5/10/20
94,Level of Concern,Twenty One Pilots,1996405,https://open.spotify.com/track/6xZ4Q2k2ompmDppyeESIY8,5/10/20
95,Like That (feat. Gucci Mane),Doja Cat,1990884,https://open.spotify.com/track/4EivmOT13NMpNSfTKn9p4s,5/10/20
96,Change Your Life (feat. Jhené Aiko),Kehlani,1967844,https://open.spotify.com/track/1YqXXJDSlDHrp66g9as4uo,5/10/20
97,Memories,Maroon 5,1964135,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,5/10/20
98,when the party's over,Billie Eilish,1960147,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I,5/10/20
99,Suicidal,YNW Melly,1954531,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8,5/10/20
100,Six Feet Apart,Luke Combs,1942035,https://open.spotify.com/track/5v6gozUHFv9OoNdFYz6p8V,5/10/20
101,MIDDLE CHILD,J. Cole,1931742,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8,5/10/20
102,My Oh My (feat. DaBaby),Camila Cabello,1928619,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K,5/10/20
103,More Than My Hometown,Morgan Wallen,1914368,https://open.spotify.com/track/6FniJZn4agmDtPx1pKZQsa,5/10/20
104,Suge,DaBaby,1911267,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB,5/10/20
105,XO Tour Llif3,Lil Uzi Vert,1904391,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO,5/10/20
106,Moana,G-Eazy,1903592,https://open.spotify.com/track/1Tfxi7N3DW4zvAuVjt9g8X,5/10/20
107,You should be sad,Halsey,1902181,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK,5/10/20
108,I’m Ready (with Demi Lovato),Sam Smith,1902164,https://open.spotify.com/track/1fipvP2zmef6vN2IwXfJhY,5/10/20
109,Wow.,Post Malone,1892627,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg,5/10/20
110,Watermelon Sugar,Harry Styles,1891664,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,5/10/20
111,July,Noah Cyrus,1890478,https://open.spotify.com/track/5a6pdCHlWS2ekOOQ70QnAr,5/10/20
112,No Idea,Don Toliver,1888281,https://open.spotify.com/track/7AzlLxHn24DxjgQX73F9fU,5/10/20
113,BAD CON NICKY,Bad Bunny,1882083,https://open.spotify.com/track/5bmSver2b3ZXyuyLKtgnFI,5/10/20
114,Time Flies,Drake,1879768,https://open.spotify.com/track/5H4mXWKcicuLKDn4Jy0sK7,5/10/20
115,SUGAR,BROCKHAMPTON,1877603,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA,5/10/20
116,Skechers,DripReport,1877108,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu,5/10/20
117,PICK UP (feat. Quavo),DaBaby,1866888,https://open.spotify.com/track/5gNOINI5dXZVom2b36LMOd,5/10/20
118,Goodbyes (Feat. Young Thug),Post Malone,1864176,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo,5/10/20
119,Sum 2 Prove,Lil Baby,1864128,https://open.spotify.com/track/5f4Hy5mw5SRaUgXX9c6P5S,5/10/20
120,CANCIÓN CON YANDEL,Yandel,1859795,https://open.spotify.com/track/3pm4XtcsRIFFtH2UErk62R,5/10/20
121,I Fall Apart,Post Malone,1843156,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh,5/10/20
